isAvaliable,make,manufactureYear,seatNum,seriesNum,model,location,updateTime,maintanceExpreiedDate
True,ford,2019,1,1ftew1e59kfa00593,f-150,pennsylvania,9/3/2016,5/27/2019
True,ford,2019,2,1ftew1c46kkd75553,f-150,california,4/25/2010,11/15/2021
True,ford,2016,4,3fa6p0lu5gr235305,door,oregon,9/15/2019,6/18/2024
True,ford,2019,4,1ftew1c52kfa64476,f-150,pennsylvania,9/18/2015,2/23/2020
True,ford,2019,3,1fmcu9gd7kub30198,escape,california,4/5/2012,10/29/2015
True,ford,2015,3,3fa6p0h75fr306648,door,oregon,9/8/2012,1/20/2024
True,ford,2019,5,1ftew1e42kfc10086,f-150,pennsylvania,1/24/2010,7/17/2015
True,ford,2019,1,3fa6p0cd6kr140082,fusion,california,5/14/2013,7/9/2022
False,ford,2013,5,1ftnf1et8dkf99625,f-150,oregon,6/6/2014,4/28/2025
True,ford,2019,5,1ftew1c59kfb19764,f-150,pennsylvania,8/12/2013,9/13/2016
True,ford,2019,3,1ftyr2cm0kkb25249,transit,california,1/21/2016,12/13/2020
False,ford,2014,3,1ftnf1et8ekg10382,f-150,oregon,3/6/2017,8/6/2022
True,ford,2019,1,1ftew1c47kfc12080,f-150,pennsylvania,3/27/2019,10/17/2024
True,ford,2019,3,3fa6p0d93kr124089,fusion,california,9/13/2019,12/4/2022
False,ford,2013,3,1ftbf2b66dea35574,door,oregon,12/31/2019,6/25/2020
True,ford,2019,4,1ftfw1e57kfc13238,f-150,pennsylvania,1/4/2011,12/3/2015
True,ford,2019,4,3fa6p0d9xkr105006,fusion,california,12/17/2013,10/5/2016
False,ford,2013,2,1ftnf1et8dkd91793,f-150,oregon,11/7/2013,10/3/2020
True,ford,2019,4,2fmhk6d81kba19766,flex,pennsylvania,4/22/2016,1/31/2023
True,ford,2019,2,3fa6p0d91kr118405,fusion,california,9/27/2015,7/28/2018
True,ford,2017,1,1ft7w2bt8hed83183,door,texas,1/1/2019,9/7/2020
True,ford,2019,4,3fa6p0t90kr253764,fusion,pennsylvania,4/11/2019,4/9/2020
True,ford,2018,1,1fm5k8d87jgc15281,explorer,oklahoma,1/26/2019,2/16/2022
True,ford,2019,5,2fmhk6dt5kba15871,flex,pennsylvania,12/16/2014,9/16/2019
True,ford,2019,5,2fmhk6c82kba19874,flex,pennsylvania,9/25/2013,11/10/2013
True,ford,2018,3,1ftew1e56jkd36112,f-150,oklahoma,9/6/2020,8/21/2024
True,ford,2019,3,3fa6p0lu3kr185724,fusion,pennsylvania,5/31/2020,7/3/2020
True,ford,2019,1,3fa6p0ru3kr180188,fusion,pennsylvania,8/7/2018,5/7/2025
True,ford,2015,2,1ftex1cp8fke04211,door,oklahoma,11/18/2012,2/23/2018
True,ford,2019,2,3fa6p0k96kr261093,fusion,pennsylvania,4/3/2011,7/12/2016
False,ford,2015,2,3fa6p0h77fr138558,door,oklahoma,7/2/2013,1/17/2019
True,ford,2019,3,3fa6p0mu3kr180747,fusion,pennsylvania,9/5/2015,12/10/2017
False,ford,2013,4,1fmcu9h94dua07603,door,oklahoma,5/4/2014,3/30/2018
True,ford,2019,5,3fa6p0ruxkr116813,fusion,pennsylvania,1/6/2018,9/29/2020
True,ford,2019,2,1ft7w2bt8kee90712,srw,oklahoma,2/3/2015,1/8/2017
True,ford,2019,5,3fa6p0ru7kr138767,fusion,pennsylvania,4/15/2019,3/27/2022
False,ford,2012,1,1ftfw1cf6cfb56754,door,oklahoma,12/19/2015,12/10/2024
True,ford,2017,5,1ft7x2b69hec16645,srw,oregon,5/30/2015,12/22/2015
True,ford,2019,4,1fahp2j84kg115859,taurus,pennsylvania,9/27/2014,10/14/2019
False,ford,2015,2,1fmcu0gx1fub82812,door,oklahoma,6/4/2018,11/4/2019
True,ford,2018,4,1fd8w3ht1jeb13182,drw,oklahoma,8/22/2018,1/5/2023
True,ford,2019,1,1fahp2j81kg116841,taurus,pennsylvania,6/11/2013,6/15/2015
True,ford,2016,2,1ft8w3dt6ged23165,door,oklahoma,3/29/2019,3/30/2023
True,ford,2018,3,1fd0w5ht9jeb13276,drw,oklahoma,11/16/2012,3/5/2015
True,ford,2019,5,1fahp2j8xkg115025,taurus,pennsylvania,3/10/2014,11/14/2022
True,ford,2015,3,1ft7w2bt2fea81305,door,oklahoma,12/4/2011,7/19/2022
True,ford,2017,2,1fd8w3htxhed36198,drw,oklahoma,7/25/2013,1/14/2021
True,ford,2019,5,1ftyr2cm5kkb55220,transit,pennsylvania,9/28/2012,4/26/2017
True,ford,2019,1,1ftew1e42kfc12713,f-150,georgia,7/12/2016,5/16/2024
True,ford,2017,4,1fd8w3ht6hed35386,drw,oklahoma,5/13/2012,8/30/2014
True,ford,2019,5,1fahp2j87kg116553,taurus,pennsylvania,8/12/2010,8/29/2024
True,ford,2013,5,1fm5k7f93dgc57984,door,florida,1/4/2011,11/22/2017
True,ford,2019,2,1fahp2j89kg115971,taurus,pennsylvania,12/2/2014,7/8/2016
False,ford,2013,1,1fmcu0f75dud93994,door,florida,3/12/2011,12/10/2019
True,ford,2019,4,1ftye9zm5kka75959,transit,pennsylvania,2/18/2016,7/1/2020
True,ford,2019,1,1ftyr2cm5kkb17292,transit,pennsylvania,10/5/2011,5/28/2024
True,ford,2019,4,1ftew1e53kfb51512,f-150,colorado,5/13/2020,2/25/2025
True,ford,2013,1,1ftfw1ct8dfb88189,door,florida,5/17/2017,1/19/2020
True,ford,2019,4,1ftyr2cm7kkb12031,transit,pennsylvania,5/26/2020,10/24/2022
True,ford,2016,2,1fd8w3ht0geb20021,door,texas,3/23/2013,5/21/2025
True,ford,2015,1,2fmtk4j99fbb84272,doors,new york,4/23/2016,5/9/2020
True,ford,2019,3,1fbax2cm0kka31240,wagon,pennsylvania,1/19/2011,4/1/2011
True,ford,2017,5,1ft7w2bt4hed76215,door,florida,8/11/2020,11/16/2022
True,ford,2017,4,3fa6p0h74hr259986,door,pennsylvania,5/17/2010,6/23/2018
True,ford,2015,3,2fmtk4j99fbb94378,doors,new york,4/26/2012,6/14/2014
True,ford,2017,5,1ft7w2b62heb39135,door,florida,10/24/2011,3/28/2013
True,ford,2016,4,1ft7w2bt1ged33630,door,pennsylvania,9/26/2011,4/30/2018
True,ford,2015,1,2fmtk4k85fbb28755,doors,pennsylvania,11/28/2018,4/27/2022
True,ford,2017,1,1fmcu9gd8hud43346,escape,colorado,7/19/2010,3/27/2023
False,ford,2012,3,1fmcu9d76cka93351,door,pennsylvania,12/1/2018,1/24/2021
True,ford,2015,3,1ft7w2bt5fec61782,door,texas,3/20/2010,3/30/2016
False,ford,2012,4,1fmcu0d7xcka88620,door,minnesota,5/30/2016,10/4/2017
True,ford,2019,1,1fbax2cm8kka31244,wagon,pennsylvania,1/2/2018,12/11/2022
True,ford,2016,3,1ftfx1ef1gke85837,door,colorado,8/24/2020,9/27/2023
False,ford,2014,3,1ftew1cm8efc15574,door,texas,6/7/2019,4/2/2025
False,ford,2017,2,1fadp3k21hl268441,door,california,9/19/2020,8/31/2023
True,ford,2019,4,1fbzx2zmxkka31904,wagon,pennsylvania,11/13/2015,2/10/2024
True,ford,2016,3,3fa6p0k9xgr317088,door,colorado,10/19/2011,11/3/2015
True,ford,2014,2,1ft7w2bt8eea52700,door,texas,6/17/2014,8/28/2015
False,ford,2012,3,1fahp3m22cl334180,door,virginia,10/21/2012,11/6/2018
True,ford,2019,4,1fbzx2zm9kka48743,wagon,pennsylvania,5/29/2011,8/24/2012
True,ford,2014,3,1ftfw1ef4ekd10563,door,texas,4/30/2016,12/24/2017
False,ford,2014,1,1ftmf1cm3ekd09140,door,georgia,1/26/2020,4/16/2024
False,ford,2014,1,2fmdk3gc9ebb58643,door,colorado,6/11/2019,9/12/2023
True,ford,2014,1,1ft7w2a67eeb61127,door,texas,10/7/2010,11/21/2025
False,ford,2014,4,3fadp4bj5em136791,door,georgia,11/6/2017,2/4/2019
True,ford,2013,2,1fdwe3fs8dda78168,cutaway,colorado,12/7/2015,12/14/2018
False,ford,2013,2,3fa6p0hrxdr251001,door,texas,11/21/2018,7/22/2019
False,ford,2014,3,1fmcu0gx0euc40715,door,massachusetts,2/6/2015,12/12/2016
True,ford,2013,3,1ftfw1ct7dkg07754,door,texas,4/11/2016,7/9/2021
False,ford,2016,1,1fadp3f26gl367412,door,massachusetts,7/26/2013,1/25/2014
True,ford,2019,1,1ftmf1c57kkc79371,f-150,missouri,11/26/2014,5/13/2017
True,ford,2019,2,3fa6p0ru3kr188341,door,massachusetts,2/13/2019,3/19/2021
True,ford,2019,5,1ftmf1c51kkd08279,f-150,missouri,7/14/2013,4/12/2022
True,ford,2020,4,3fa6p0cd0lr116667,fusion,virginia,8/1/2014,6/24/2024
True,ford,2019,2,1ftmf1c52kkc79259,f-150,missouri,12/16/2018,12/3/2020
True,ford,2020,2,1fatp8uh3l5101487,mustang,virginia,4/13/2015,6/14/2017
True,ford,2019,5,1fmju1kt1kea32785,expedition,oklahoma,1/26/2020,12/21/2024
True,ford,2020,4,3fa6p0cd8lr115427,fusion,virginia,4/3/2019,12/8/2023
True,ford,2019,4,1ftmf1c56kkd08097,f-150,missouri,5/26/2012,11/21/2013
True,ford,2019,4,1fmju1kt7kea32953,expedition,oklahoma,10/30/2014,4/16/2023
True,ford,2019,1,1ftyr1ymxkka55522,transit,missouri,12/25/2015,10/2/2021
True,ford,2019,5,1fbzx2cg3kka74824,wagon,oklahoma,12/21/2018,1/25/2025
True,ford,2019,5,2fmpk3k98kbc03043,edge,virginia,1/1/2011,12/4/2022
True,ford,2016,3,1fadp3l99gl358964,focus,west virginia,7/19/2010,3/30/2016
True,ford,2019,5,1fmjk2at0kea58243,max,virginia,3/27/2020,4/3/2023
True,ford,2014,5,1ft7w2btxeea16216,door,west virginia,1/22/2016,3/24/2024
True,ford,2019,2,1fmjk2at6kea38501,max,virginia,8/4/2014,1/10/2018
False,ford,2013,1,2fmdk4kc9dba82059,door,west virginia,10/11/2017,3/5/2021
True,ford,2012,1,1ftfw1ef2cfa90460,door,west virginia,6/22/2019,10/7/2023
True,ford,2019,1,2fmpk4k90kbb81660,edge,virginia,4/22/2012,4/8/2016
False,ford,2013,3,1fm5k8d84dgc38344,door,west virginia,5/16/2014,2/1/2024
True,ford,2019,2,2fmpk4k98kbc23105,edge,virginia,4/15/2011,4/26/2021
True,ford,2013,5,1ft7w2btxdea17039,door,west virginia,2/9/2015,10/8/2025
True,ford,2019,4,2fmpk3k92kbb89267,edge,virginia,7/21/2018,10/22/2022
False,ford,2012,1,3fadp4bj7cm128642,door,west virginia,9/24/2015,1/24/2022
True,ford,2019,1,maj6s3kl6kc281547,ecosport,virginia,5/31/2012,7/22/2023
True,ford,2015,2,2fmtk4k99fbb35183,edge,missouri,2/9/2016,6/17/2024
True,ford,2019,2,1fmcu0gd6kub08933,escape,virginia,6/13/2019,6/6/2022
True,ford,2015,4,1ftew1cp9fke05161,door,oklahoma,9/12/2017,5/26/2019
True,ford,2019,5,1ftew1e54kfb82591,f-150,michigan,11/10/2013,8/15/2023
True,ford,2019,3,maj6s3kl2kc287149,ecosport,virginia,2/24/2013,11/9/2013
False,ford,2014,3,1fmcu9g9xeuc07694,door,missouri,11/20/2014,8/16/2024
True,ford,2019,3,1ftew1e54kfb48392,f-150,michigan,9/24/2014,11/14/2020
True,ford,2019,3,2fmpk4k95kbc01949,edge,virginia,7/17/2017,7/15/2021
True,ford,2019,5,1ftew1e53kkd48767,f-150,michigan,9/5/2018,3/22/2025
True,ford,2019,4,2fmpk3k98kbb62817,edge,virginia,4/26/2010,3/5/2021
True,ford,2019,2,1fm5k8gt7kgb48943,explorer,michigan,2/14/2016,5/21/2017
True,ford,2013,5,1ftfw1et6dke81934,door,oklahoma,1/19/2017,10/1/2022
True,ford,2019,4,1fm5k8f8xkgb26965,explorer,michigan,2/15/2011,7/5/2012
True,ford,2019,2,2fmhk6d81kba20559,flex,virginia,5/7/2016,8/17/2019
True,ford,2012,1,3frnf7fa7cv186728,f-750,missouri,9/6/2019,4/27/2020
True,ford,2020,2,3fa6p0hd6lr110753,fusion,michigan,7/22/2018,10/6/2023
True,ford,2019,3,3fa6p0lu2kr180496,fusion,virginia,1/16/2016,11/4/2019
True,ford,2019,4,1ftew1c47kfb18880,f-150,virginia,6/4/2020,1/1/2025
True,ford,2019,5,3fa6p0lu8kr117368,fusion,virginia,11/13/2016,9/10/2021
True,ford,2019,2,1ftew1e53kfa65102,f-150,virginia,7/14/2015,12/1/2019
True,ford,2019,4,1ftew1e57kfb48077,f-150,virginia,8/17/2012,4/23/2022
True,ford,2019,5,1ftew1e54kfb47744,f-150,michigan,6/6/2019,1/16/2022
True,ford,2019,5,3fa6p0ruxkr138018,fusion,virginia,8/6/2015,4/16/2016
True,ford,2019,2,3fa6p0lu1kr225363,fusion,michigan,10/19/2016,11/18/2024
True,ford,2019,5,1ftew1e52kfb46754,f-150,virginia,5/28/2016,10/24/2023
True,ford,2019,5,3fa6p0d98kr187124,fusion,michigan,9/21/2017,10/19/2021
True,ford,2019,3,1ftew1e57kfc11954,f-150,virginia,8/8/2014,7/6/2017
True,ford,2019,1,maj3s2ke8kc268152,ecosport,nevada,1/16/2010,5/23/2017
True,ford,2019,5,1fbzx2zm3kkb24344,wagon,virginia,9/4/2017,7/7/2023
True,ford,2019,5,1fmjk2at6kea15946,max,texas,9/5/2013,9/12/2019
True,ford,2019,3,1fter4fh6kla60107,ranger,virginia,10/11/2014,8/31/2025
True,ford,2019,2,2fmpk4k96kbc37150,edge,nevada,2/20/2013,12/24/2024
True,ford,2019,5,1fm5k7f88kgb11648,explorer,texas,2/16/2014,1/28/2022
True,ford,2019,2,1fmcu0gdxkub80752,escape,nevada,4/23/2015,11/9/2024
True,ford,2019,3,1fa6p8cf9k5108973,mustang,new mexico,11/20/2014,9/8/2019
True,ford,2019,5,2fmpk4k90kbb55589,edge,nevada,5/15/2020,7/14/2025
True,ford,2019,5,1fmcu0f72kub34778,escape,texas,1/13/2013,9/19/2018
True,ford,2019,1,maj6s3kl3kc251132,ecosport,nevada,7/29/2018,5/30/2023
True,ford,2014,5,1ftfw1ct0efc61704,door,florida,1/6/2020,6/12/2024
True,ford,2019,4,maj3s2ke1kc286878,ecosport,nevada,3/20/2019,12/28/2019
True,ford,2020,2,1fmsk8fh3lga11841,explorer,virginia,10/8/2016,7/24/2019
False,ford,2013,1,1fadp3k22dl187362,door,florida,4/2/2011,8/30/2019
True,ford,2019,2,1fmcu9gdxkub80402,escape,nevada,4/18/2013,7/26/2022
True,ford,2020,4,1fmcu9f61lua48374,escape,virginia,5/29/2016,9/15/2017
True,ford,2019,2,1fmjk1ht9kea27962,max,nevada,11/13/2017,10/6/2020
True,ford,2019,3,1ft7w2bt5kee35425,srw,texas,4/26/2013,9/22/2018
True,ford,2017,3,1ft8w3bt6hee98746,door,texas,9/10/2017,5/6/2025
True,ford,2019,4,1fmju1kt0kea17775,expedition,nevada,1/8/2019,11/27/2025
True,ford,2019,5,1ft8w3bt8kec78838,srw,texas,6/23/2018,3/2/2025
False,ford,2015,2,1fadp3f2xfl240127,door,texas,8/31/2020,5/12/2022
True,ford,2019,1,1fmjk1jt7kea20244,max,nevada,2/9/2015,5/15/2020
False,ford,2015,2,1fmcu9gx8fuc81762,door,texas,8/10/2017,8/11/2023
True,ford,2019,2,1fmcu0gd3kub29710,escape,nevada,1/27/2011,11/14/2022
True,ford,2020,2,1fmsk7fh0lgb38489,explorer,south carolina,5/22/2020,4/18/2024
False,ford,2013,5,3fa6p0hr1dr126940,door,texas,2/28/2016,9/20/2016
True,ford,2019,1,1fmju1kt4kea43604,expedition,nevada,3/8/2020,1/27/2021
True,ford,2013,5,1ft7w2bt3deb85914,door,texas,6/18/2019,11/22/2019
True,ford,2019,1,1fmcu0gd2kub10601,escape,nevada,11/7/2013,7/11/2017
True,ford,2012,5,1ft7w2bt4cea20954,door,texas,8/27/2017,1/24/2023
True,ford,2019,3,1fmjk1ht3kea17945,max,nevada,9/15/2016,11/19/2017
True,ford,2012,5,1ft7w2bt8ced04247,door,texas,1/21/2014,11/17/2014
True,ford,2019,1,1fmcu9hdxkub65946,escape,nevada,5/22/2019,11/21/2019
True,ford,2019,4,1fmcu9gd1kub80952,escape,virginia,5/27/2012,4/10/2015
True,ford,2012,3,1fduf5gt3cea67577,cab,texas,7/24/2011,10/17/2012
True,ford,2019,3,1fmjk1kt6kea28110,max,nevada,10/23/2019,10/14/2025
True,ford,2019,5,1fmju2at1kea28890,expedition,virginia,12/17/2015,11/17/2019
True,ford,2017,1,3fa6p0hd6hr205675,door,wisconsin,5/9/2010,2/4/2022
True,ford,2019,3,1fm5k7f81kgb42773,explorer,nevada,1/31/2010,1/17/2019
True,ford,2019,5,1fmcu9gd2kub09873,escape,virginia,3/6/2018,6/12/2021
True,ford,2019,4,1ftew1c51kke08595,f-150,nevada,7/8/2011,10/1/2024
True,ford,2019,1,1fmcu9gd2kua07649,escape,virginia,4/11/2014,6/12/2018
True,ford,2019,1,1ft7w2b66kee46377,srw,new jersey,7/11/2011,10/16/2021
True,ford,2019,4,1ftew1c50kke09205,f-150,nevada,10/18/2011,5/31/2019
True,ford,2019,1,1fmjk1jt7kea20776,max,tennessee,3/3/2013,7/20/2014
True,ford,2019,2,1fmcu9gdxkua14655,escape,pennsylvania,4/5/2017,12/12/2021
True,ford,2019,3,1ftew1e43kkc41032,f-150,nevada,3/22/2016,4/12/2020
True,ford,2019,1,1fmjk2at3kea27617,max,virginia,7/8/2019,2/3/2023
True,ford,2019,2,1ftex1e51kkd09298,f-150,pennsylvania,11/10/2012,10/10/2020
True,ford,2019,4,1fm5k7f87kgb11625,explorer,nevada,11/8/2014,5/29/2018
True,ford,2017,4,1fadp3m2xhl322025,focus,new jersey,6/10/2011,3/9/2014
True,ford,2019,2,1ftew1e58kkd14212,f-150,nevada,12/21/2013,6/22/2016
True,ford,2019,2,1ftew1ebxkkd48349,f-150,nevada,10/19/2017,1/25/2025
True,ford,2019,5,1ftew1c52kfa20803,f-150,virginia,7/15/2012,3/25/2020
True,ford,2017,2,1ftex1ep6hfa52321,f-150,pennsylvania,12/29/2015,6/7/2019
True,ford,2019,5,1ftew1c50kkc38522,f-150,nevada,3/5/2014,2/14/2018
False,ford,2017,4,3fa6p0hd5hr138812,door,pennsylvania,2/3/2010,8/26/2013
True,ford,2019,2,1ftew1c57kkc38467,f-150,nevada,1/27/2018,11/25/2025
False,ford,2017,4,3fa6p0h78hr355815,door,pennsylvania,6/7/2012,11/5/2023
True,ford,2019,4,1fatp8uh2k5158763,mustang,nevada,2/29/2016,3/23/2024
True,ford,2016,2,1fmcu9gx9gub00752,door,pennsylvania,2/13/2016,5/29/2024
True,ford,2019,3,1fatp8ff1k5179289,mustang,nevada,5/7/2017,2/16/2025
True,ford,2016,5,2fmpk4j8xgbc53478,edge,pennsylvania,2/20/2015,5/22/2025
True,ford,2019,4,1ftyr2cm5kka60432,transit,nevada,7/8/2016,1/24/2018
False,ford,2016,5,3fa6p0g74gr199577,door,pennsylvania,12/23/2019,12/21/2024
True,ford,2019,4,1fbzx2zm0kka60182,wagon,nevada,2/18/2010,10/26/2010
False,ford,2016,5,3fa6p0g70gr318340,door,pennsylvania,7/19/2010,1/2/2019
True,ford,2019,5,1ftyr2cm5kka75108,transit,nevada,7/5/2019,10/31/2020
False,ford,2016,2,3fa6p0lu2gr318609,door,pennsylvania,9/26/2019,4/1/2020
True,ford,2019,1,1ft7w2bt5kef24315,srw,nevada,2/11/2012,1/14/2023
True,ford,2016,4,1ftye1ym1gkb56631,van,pennsylvania,3/4/2017,6/2/2021
True,ford,2019,2,1ft7w2b6xkee55356,srw,nevada,8/21/2016,5/6/2021
True,ford,2019,3,1fa6p8cf1k5144124,mustang,georgia,7/18/2013,8/10/2019
True,ford,2018,3,1fmcu0gd0juc90126,escape,nevada,1/11/2014,9/29/2024
False,ford,2013,1,1ftex1cm2dfc43995,door,pennsylvania,10/2/2019,1/4/2022
False,ford,2018,1,3fadp4bj2jm136595,fiesta,nevada,1/21/2011,5/19/2012
True,ford,2015,2,2fmpk3j80fbb14677,edge,florida,7/12/2015,2/22/2025
True,ford,2018,4,maj3p1ve4jc210836,ecosport,nevada,3/9/2013,5/2/2013
True,ford,2019,4,2fmpk3k94kbb62331,edge,georgia,10/14/2010,8/30/2012
True,ford,2014,1,1ftfw1cf3efa59580,door,florida,10/26/2011,2/22/2024
True,ford,2018,3,1fm5k7f8xjga57221,explorer,nevada,3/26/2016,11/6/2025
True,ford,2018,4,3fa6p0lu9jr269920,fusion,nevada,3/27/2017,9/18/2024
True,ford,2016,2,1fa6p8am4g5301086,door,new jersey,11/7/2015,2/14/2025
True,ford,2018,2,1fatp8uhxj5166415,mustang,nevada,11/24/2015,5/3/2021
False,ford,2016,3,1fadp3f20gl369771,door,new jersey,12/26/2017,7/27/2021
True,ford,2018,5,1fm5k8b89jga75379,explorer,connecticut,7/18/2018,4/5/2020
True,ford,2018,2,1ftew1eb4jfc37481,f-150,new york,6/28/2019,2/13/2022
True,ford,2016,2,1ftew1cg0gke04837,door,nevada,6/23/2016,1/16/2022
True,ford,2019,5,1ft7w2bt2kee85523,srw,tennessee,7/25/2020,7/15/2021
True,ford,2017,2,1fm5k7f8xhgd79206,door,florida,7/17/2010,12/7/2018
True,ford,2019,2,1ft8w3dt1kee72172,drw,virginia,7/20/2019,1/15/2020
True,ford,2017,4,1fmcu0f78huc53640,escape,new york,4/28/2012,8/29/2013
True,ford,2016,2,1ftew1cf8gke70396,door,florida,10/5/2019,2/28/2020
False,ford,2017,5,1fmcu9gd8hub34463,escape,new york,12/17/2017,4/24/2022
False,ford,2017,1,3fa6p0g71hr143386,door,new jersey,5/13/2011,4/30/2024
False,ford,2017,2,1fmcu9gd4huc53644,escape,new jersey,9/28/2020,10/19/2021
False,ford,2017,4,3fa6p0g79hr143393,door,connecticut,4/3/2014,10/14/2014
True,ford,2017,4,1ftew1e80hfb12444,f-150,new york,6/20/2015,10/5/2015
True,ford,2017,2,1fm5k8d81hgd05701,explorer,new york,9/4/2017,8/28/2018
False,ford,2014,4,1fm5k7d8xega27936,door,california,2/25/2011,5/1/2014
False,ford,2013,5,1fahp2f87dg198571,door,florida,12/9/2018,6/3/2020
True,ford,2019,4,1fmjk1jt5kea14068,max,nevada,1/15/2013,7/17/2014
True,ford,2019,3,1ftyr1zm9kka71256,transit,texas,10/12/2018,10/26/2025
True,ford,2019,5,1ftbw3xm3kka93802,transit,texas,12/24/2011,1/31/2024
True,ford,2019,1,1fmcu0gd0kub64172,escape,south carolina,10/11/2012,9/26/2013
True,ford,2019,5,1ftmf1c5xkkc79283,f-150,texas,9/6/2013,8/21/2019
True,ford,2019,3,1ftmf1c53kkc79075,f-150,south carolina,7/18/2014,8/3/2025
True,ford,2019,5,1ftmf1c58kkc79282,f-150,texas,6/23/2014,5/4/2020
True,ford,2019,3,1ftmf1c59kkd07753,f-150,south carolina,6/7/2012,12/27/2022
True,ford,2019,2,1ftmf1c53kkd08302,f-150,texas,8/23/2014,9/28/2022
True,ford,2019,5,1ftmf1c57kkc79077,f-150,south carolina,3/18/2012,7/26/2014
True,ford,2019,1,1ftmf1c5xkkd07941,f-150,north carolina,4/25/2019,2/6/2020
True,ford,2019,2,1ftew1e5xkfc48223,f-150,south carolina,10/16/2010,3/10/2024
True,ford,2016,2,1ft8x3bt7gea37597,srw,nevada,6/8/2010,10/2/2013
True,ford,2019,4,1ftmf1c57kkc78933,f-150,south carolina,12/23/2018,7/4/2020
True,ford,2019,3,1ftmf1c57kkd07962,f-150,south carolina,4/11/2010,2/4/2014
True,ford,2019,5,1ftmf1c58kkd07940,f-150,north carolina,1/23/2015,8/22/2019
False,ford,2016,1,1fa6p0hd9g5118807,door,mississippi,9/8/2016,6/10/2023
True,ford,2019,2,1ftmf1c54kkd38537,f-150,north carolina,3/17/2017,5/27/2019
False,ford,2014,2,1fm5k7f82ega78361,door,mississippi,7/2/2018,12/18/2018
True,ford,2019,4,3fadp4bj9km116331,fiesta,north carolina,6/20/2013,1/17/2014
False,ford,2017,5,3fa6p0h73hr103244,door,south carolina,6/22/2010,10/18/2020
True,ford,2019,1,1ftmf1c55kkd38546,f-150,north carolina,3/10/2013,11/7/2013
False,ford,2012,3,1fahp2kt0cg106208,door,california,11/10/2016,11/21/2022
True,ford,2019,4,1ftyr1ym9kka50814,transit,north carolina,5/25/2018,10/12/2021
True,ford,2019,2,1ftyr1zm1kka42480,transit,north carolina,6/17/2018,11/4/2024
False,ford,2016,5,1fadp3k25gl216776,door,south carolina,9/3/2014,12/18/2016
True,ford,2017,2,1ftew1ep7hkd92670,door,texas,3/22/2018,11/25/2022
True,ford,2017,1,3fa6p0h77hr214525,door,texas,11/16/2017,7/9/2020
False,ford,2015,2,3fa6p0h71fr175122,door,south carolina,2/2/2010,1/27/2012
True,ford,2016,4,1fm5k7dh8ggd26344,explorer,texas,12/25/2018,10/6/2022
False,ford,2015,3,3fa6p0g78fr218971,door,south carolina,12/25/2011,10/20/2019
False,ford,2016,5,1fa6p8am2g5230129,door,texas,1/21/2015,6/13/2025
True,ford,2016,5,1fm5k7d82gga51375,door,texas,3/16/2010,4/9/2025
False,ford,2014,2,1fadp3f22el318074,door,south carolina,2/12/2019,2/16/2023
True,ford,2015,5,1ftfw1eg8ffa33385,door,texas,2/6/2020,10/25/2025
False,ford,2013,4,1fadp3k26dl359277,door,south carolina,6/24/2016,7/15/2016
False,ford,2013,1,1fadp3k21dl266148,door,south carolina,10/6/2011,12/21/2024
True,ford,2015,4,1fbzx2cm3fka83325,van,texas,9/30/2015,7/20/2018
False,ford,2016,5,3fadp4bj3gm105087,door,california,5/12/2018,8/23/2022
True,ford,2017,3,1fmju2at7hea52412,expedition,colorado,1/19/2019,1/2/2023
True,ford,2014,1,1zvbp8cf7e5320703,door,texas,7/2/2012,2/20/2021
True,ford,2014,4,1fadp3l99el442649,door,california,1/22/2017,10/3/2019
True,ford,2014,4,1ftfx1ct4efc92709,door,texas,1/30/2014,7/21/2017
False,ford,2013,3,1fmcu0gx7dua39893,door,texas,1/14/2012,5/7/2015
True,ford,2015,5,1fmcu9j90fuc00490,door,new jersey,11/9/2019,6/26/2020
True,ford,2013,4,1fbne3bl8dda45318,bus,california,7/22/2017,7/11/2018
True,ford,2014,1,1fd8w3ht2eeb77253,door,texas,12/31/2019,3/7/2023
True,ford,2013,1,1ft8w3b64dea40501,door,california,9/11/2010,3/31/2015
False,ford,2013,4,1ftex1cm3dfa94061,door,texas,8/28/2010,10/12/2022
True,ford,2014,5,1ftew1cm6efc31661,door,texas,6/20/2010,4/5/2014
True,ford,2015,4,1ft7w2b69feb06680,door,colorado,12/9/2019,5/25/2022
True,ford,2013,5,1ftfw1et7dkf11233,door,colorado,5/5/2011,7/31/2015
False,ford,2013,4,1ft7x2a68deb25801,door,texas,6/9/2018,3/3/2023
True,ford,2019,1,2fmpk4k93kbc22718,edge,minnesota,10/25/2011,8/14/2025
True,ford,2012,4,1ft8w3bt9cea39011,door,texas,6/11/2017,12/29/2023
True,ford,2012,3,1zvbp8cfxc5274121,door,texas,1/31/2020,3/27/2022
True,ford,2018,4,1fmcu0f79jud41148,escape,north carolina,11/13/2017,1/29/2019
False,ford,2015,4,1fdfe4fs3fda25516,cutaway,illinois,3/21/2017,11/12/2023
True,ford,2018,1,1fadp3n27jl252178,focus,north carolina,5/19/2013,5/9/2023
True,ford,2019,4,1fmjk1kt5kea50146,max,florida,8/9/2010,7/20/2022
True,ford,2014,4,1fdrf3bt6eea35761,door,idaho,11/21/2013,10/1/2025
True,ford,2019,4,1fmjk2at4kea20188,max,florida,7/1/2010,2/12/2014
